State,Year,AvgTemp,AvgHumidity,TotalRainfall,Crop,Season,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Kerala,2012,26.3,78,2950,Potato,Whole Year ,975.0,19050.0,2187.6,147030.0,302.25,18.905
Kerala,2013,25.6,74,2830,Potato,Whole Year ,759.0,14846.0,3255.4,109667.91,204.93,19.56
Kerala,2014,26.0,77,2900,Potato,Whole Year ,852.0,15811.0,3046.4,128617.92,281.16,18.56
Kerala,2015,25.9,74,2750,Potato,Whole Year ,491.0,6581.0,2602.9,77533.81,162.03,7.215
Kerala,2016,26.5,78,2950,Potato,Whole Year ,556.0,8823.0,2924.3,85207.0,194.6,15.87
Kerala,2017,26.0,76,2800,Potato,Whole Year ,516.0,7303.0,2664.8,81239.04,196.08,14.15
Kerala,2018,26.6,79,3000,Potato,Whole Year ,536.9,7381.0,2989.7,87085.18,187.915,13.75
Kerala,2019,26.1,77,2920,Potato,Whole Year ,490.0,6569.0,3119.2,84162.4,181.3,13.41
Gujarat,2008,27.6,62,721,Potato,Whole Year ,55800.0,1171400.0,746.1,7981632.0,5022.0,20.86636364
Gujarat,2009,27.2,61,654,Potato,Whole Year ,47300.0,987900.0,618.0,7370286.0,8041.0,18.8975
Gujarat,2010,28.0,63,812,Potato,Whole Year ,55100.0,1282700.0,1107.5,9152661.0,13224.0,21.58
Gujarat,2011,27.5,62,749,Potato,Whole Year ,77800.0,1792300.0,890.5,13033056.0,25674.0,21.34230769
Gujarat,2012,28.1,64,876,Potato,Whole Year ,71500.0,1789200.0,460.6,10782200.0,22165.0,22.71333333
Gujarat,2013,27.4,61,701,Potato,Whole Year ,79304.0,2106238.0,1006.5,11458634.96,21412.08,26.01307692
Gujarat,2014,28.3,65,945,Potato,Whole Year ,101663.0,2609426.0,605.6,15347046.48,33548.79,25.4975
Gujarat,2015,27.7,63,802,Potato,Whole Year ,109188.0,2773080.0,584.3,17241877.08,36032.04,24.20928571
Gujarat,2016,28.5,64,928,Potato,Whole Year ,134306.0,3445898.0,710.5,20582394.5,47007.1,24.92625
Gujarat,2017,27.8,62,765,Potato,Whole Year ,130397.0,3752816.0,814.8,20529703.68,49550.86,27.283125
Gujarat,2018,28.7,66,1014,Potato,Whole Year ,121449.0,3655606.0,1125.4,19699027.8,42507.15,28.84285714
Gujarat,2019,28.0,64,856,Potato,Whole Year ,118353.0,3578238.0,1067.8,20328311.28,43790.61,29.24857143
Telangana,2013,27.5,62,807,Potato,Whole Year ,3512.0,47411.0,1348.7,507448.88,948.24,14.71
Telangana,2014,28.4,66,1029,Potato,Kharif     ,9.0,173.0,746.4,1358.64,2.97,19.22
Telangana,2014,28.4,66,1029,Potato,Rabi       ,3037.0,41069.0,746.4,458465.52,1002.21,14.92
Telangana,2015,27.8,64,876,Potato,Rabi       ,2220.0,28466.0,747.9,350560.2,732.6,13.8
Telangana,2016,28.6,65,1004,Potato,Kharif     ,37.0,405.0,942.6,5670.25,12.95,10.795
Telangana,2016,28.6,65,1004,Potato,Rabi       ,3192.0,32377.0,942.6,489174.0,1117.2,10.56111111
Telangana,2017,27.9,64,920,Potato,Kharif     ,19.0,163.0,815.7,2991.36,7.22,7.94
Telangana,2017,27.9,64,920,Potato,Rabi       ,2160.0,25925.0,815.7,340070.4,820.8,11.048
Telangana,2018,28.7,66,1052,Potato,Kharif     ,8.0,24.0,1350.3,1297.6,2.8,3.0
Telangana,2018,28.7,66,1052,Potato,Rabi       ,1939.0,36016.0,1350.3,314505.8,678.65,16.048
Telangana,2019,28.2,65,947,Potato,Kharif     ,3.0,0.0,1031.7,515.28,1.11,0.0
Telangana,2019,28.2,65,947,Potato,Rabi       ,994.0,12455.0,1031.7,170729.44,367.78,12.98
Haryana,2008,21.2,65,642,Potato,Whole Year ,11938.0,258600.0,715.6,1707611.52,1074.42,19.08769231
Haryana,2009,21.5,64,598,Potato,Whole Year ,12269.0,136400.0,393.0,1911755.58,2085.73,17.30357143
Haryana,2010,21.8,66,745,Potato,Whole Year ,12412.0,280900.0,639.2,2061757.32,2978.88,21.70428571
Haryana,2011,20.8,59,498,Potato,Whole Year ,12074.0,263000.0,471.5409091,2022636.48,3984.42,20.60733333
Haryana,2012,21.3,65,610,Potato,Whole Year ,12780.0,297900.0,307.9,1927224.0,3961.8,22.85384615
Haryana,2013,20.5,63,678,Potato,Whole Year ,29973.0,696514.0,452.2,4330798.77,8092.71,23.14047619
Haryana,2014,21.9,67,789,Potato,Whole Year ,30134.0,722584.0,301.3,4549028.64,9944.22,23.752
Haryana,2015,21.4,64,632,Potato,Whole Year ,34273.0,853806.0,426.8,5412049.43,11310.09,24.81095238
Haryana,2016,22.0,68,815,Potato,Whole Year ,32832.0,811499.0,554.7,5031504.0,11491.2,24.84571429
Haryana,2017,21.7,65,654,Potato,Whole Year ,34718.0,897576.0,417.1,5466001.92,13192.84,26.06142857
Haryana,2018,22.2,69,870,Potato,Whole Year ,34738.0,897846.0,533.2,5634503.6,12158.3,25.85727273
Haryana,2019,21.8,66,725,Potato,Whole Year ,38200.0,982400.0,351.8,6561232.0,14134.0,25.395
Madhya Pradesh,2008,26.5,69,1059,Potato,Whole Year ,56301.0,649826.0,895.0,8053295.04,5067.09,11.0325
Madhya Pradesh,2009,26.0,68,982,Potato,Whole Year ,60052.0,737859.0,904.1,9357302.64,10208.84,11.0822449
Madhya Pradesh,2010,26.7,70,1124,Potato,Whole Year ,76482.0,655527.0,856.3,12704425.02,18355.68,9.318163265
Madhya Pradesh,2011,26.2,69,1017,Potato,Whole Year ,83912.0,1028929.0,852.6,14056938.24,27690.96,11.689375
Madhya Pradesh,2012,26.9,71,1205,Potato,Whole Year ,81092.0,1157669.0,1049.5,12228673.6,25138.52,13.99122449
Madhya Pradesh,2013,25.8,68,952,Potato,Whole Year ,80955.0,1047072.0,1451.4,11697187.95,21857.85,13.117
Madhya Pradesh,2015,26.5,69,1086,Potato,Whole Year ,135292.29,2828020.0,1000.7,21364005.51,44646.4557,20.1022
Madhya Pradesh,2016,27.2,70,1154,Potato,Whole Year ,159997.16,3460981.0,1048.4,24519564.77,55999.006,21.3086
Madhya Pradesh,2017,26.7,69,1020,Potato,Whole Year ,136290.21,3144644.0,800.0,21457530.66,51790.2798,21.3776
Madhya Pradesh,2018,27.4,71,1242,Potato,Whole Year ,145736.5,3309669.0,1102.2,23638460.3,51007.775,21.3004
Madhya Pradesh,2019,26.9,70,1107,Potato,Whole Year ,149435.36,3408608.0,1446.7,25667017.43,55291.0832,21.80117647
Uttar Pradesh,2008,24.8,72,821,Potato,Rabi       ,527347.0,10809926.0,891.6,75431714.88,47461.23,18.97342857
Uttar Pradesh,2009,24.3,71,754,Potato,Rabi       ,540797.0,13447272.0,585.8,84266988.54,91935.49,24.02859155
Uttar Pradesh,2010,25.0,73,892,Potato,Rabi       ,556533.0,13576573.0,742.6,92445696.63,133567.92,22.96777778
Uttar Pradesh,2011,24.5,72,789,Potato,Rabi       ,557779.0,12316103.0,777.4,93439138.08,184067.07,21.50819444
Uttar Pradesh,2012,25.2,74,945,Potato,Rabi       ,547660.0,13336619.0,746.3,82587128.0,169774.6,22.3752
Uttar Pradesh,2013,24.7,71,807,Potato,Rabi       ,569806.0,12060013.0,995.2,82331268.94,153847.62,19.44533333
Uttar Pradesh,2014,25.4,75,987,Potato,Rabi       ,575668.0,12986412.0,616.4,86902841.28,189970.44,21.62333333
Uttar Pradesh,2015,24.9,72,832,Potato,Rabi       ,612600.0,14112748.0,596.7,96735666.0,202158.0,22.6352
Uttar Pradesh,2016,25.6,73,918,Potato,Rabi       ,575641.0,13956310.0,965.3,88216983.25,201474.35,23.69093333
Uttar Pradesh,2017,25.1,72,854,Potato,Rabi       ,572826.0,15008697.0,652.1,90185725.44,217673.88,23.98133333
Uttar Pradesh,2018,25.8,74,1029,Potato,Rabi       ,571399.0,17056711.0,792.8,92680917.8,199989.65,27.7596
Uttar Pradesh,2019,25.3,73,907,Potato,Rabi       ,552382.0,14869966.0,814.5,94877132.32,204381.34,25.4704
Uttarakhand,2008,18.4,67,1287,Potato,Kharif     ,7723.0,72666.0,1363.7,1104697.92,695.07,10.52181818
Uttarakhand,2008,18.4,67,1287,Potato,Rabi       ,6266.0,67396.0,1363.7,896288.64,563.94,9.419230769
Uttarakhand,2009,18.0,66,1192,Potato,Kharif     ,10187.0,104530.0,847.8,1587338.34,1731.79,9.59
Uttarakhand,2009,18.0,66,1192,Potato,Rabi       ,5873.0,70526.0,847.8,915130.86,998.41,10.60615385
Uttarakhand,2010,18.7,68,1354,Potato,Kharif     ,7578.0,72287.0,1419.0,1258781.58,1818.72,8.47
Uttarakhand,2010,18.7,68,1354,Potato,Rabi       ,4793.0,60822.0,1419.0,796165.23,1150.32,12.43307692
Uttarakhand,2011,18.2,67,1247,Potato,Kharif     ,7623.0,78490.0,1564.7,1277004.96,2515.59,9.606363636
Uttarakhand,2011,18.2,67,1247,Potato,Rabi       ,4642.0,55998.0,1564.7,777627.84,1531.86,11.08923077
Uttarakhand,2012,18.9,69,1425,Potato,Kharif     ,8339.0,69006.0,1309.8,1257521.2,2585.09,8.705454545
Uttarakhand,2012,18.9,69,1425,Potato,Rabi       ,5317.0,64212.0,1309.8,801803.6,1648.27,11.07461538
Uttarakhand,2013,18.3,66,1172,Potato,Kharif     ,9246.0,84730.0,1735.4,1335954.54,2496.42,9.480909091
Uttarakhand,2013,18.3,66,1172,Potato,Rabi       ,5058.0,54900.0,1735.4,730830.42,1365.66,10.64153846
Uttarakhand,2014,19.0,70,1502,Potato,Kharif     ,6561.0,70178.0,1287.4,990448.56,2165.13,9.715
Uttarakhand,2014,19.0,70,1502,Potato,Rabi       ,5262.0,50495.0,1287.4,794351.52,1736.46,10.41461538
Uttarakhand,2015,18.5,67,1317,Potato,Kharif     ,7364.0,69359.0,1247.6,1162849.24,2430.12,9.873333333
Uttarakhand,2015,18.5,67,1317,Potato,Rabi       ,4863.0,40894.0,1247.6,767916.33,1604.79,9.324615385
Uttarakhand,2016,19.2,68,1485,Potato,Kharif     ,6583.0,55540.0,1580.9,1008844.75,2304.05,9.679090909
Uttarakhand,2016,19.2,68,1485,Potato,Rabi       ,5688.0,68184.0,1580.9,871686.0,1990.8,11.89615385
Uttarakhand,2017,18.7,67,1290,Potato,Kharif     ,7861.0,79562.0,1475.8,1237635.84,2987.18,11.02
Uttarakhand,2017,18.7,67,1290,Potato,Rabi       ,6141.0,80400.0,1475.8,966839.04,2333.58,12.16846154
Uttarakhand,2018,19.4,70,1567,Potato,Kharif     ,6970.0,69123.0,1373.0,1130534.0,2439.5,10.553
Uttarakhand,2018,19.4,70,1567,Potato,Rabi       ,4955.0,60075.0,1373.0,803701.0,1734.25,11.87384615
Uttarakhand,2019,18.9,68,1362,Potato,Kharif     ,8156.0,86509.0,1378.9,1400874.56,3017.72,11.09181818
Uttarakhand,2019,18.9,68,1362,Potato,Rabi       ,6411.0,76031.0,1378.9,1101153.36,2372.07,11.32923077
Uttarakhand,2020,19.6,71,1634,Potato,Kharif     ,6020.0,51902.0,1313.947826,1165532.2,2227.4,9.942
Uttarakhand,2020,19.6,71,1634,Potato,Rabi       ,5427.0,62736.0,1313.947826,1050721.47,2007.99,11.83
Bihar,2008,25.8,73,1152,Potato,Kharif     ,60334.0,452453.0,1197.7,8630175.36,5430.06,7.518157895
Bihar,2008,25.8,73,1152,Potato,Rabi       ,91591.0,488043.0,1197.7,13101176.64,8243.19,5.246486486
Bihar,2016,26.6,74,1264,Potato,Rabi       ,92721.0,1263936.0,1205.6,14209493.25,32452.35,14.89184211
Bihar,2016,26.6,74,1264,Potato,Winter     ,71980.0,882007.0,1205.6,11030935.0,25193.0,13.02875
Bihar,2017,26.1,73,1107,Potato,Rabi       ,87938.0,1257276.0,1112.0,13844958.72,33416.44,14.39783784
Bihar,2017,26.1,73,1107,Potato,Winter     ,67636.0,908446.0,1112.0,10648611.84,25701.68,13.43027778
Bihar,2018,26.8,75,1352,Potato,Rabi       ,84227.0,1076879.0,1521.4,13661619.4,29479.45,13.51289474
Bihar,2018,26.8,75,1352,Potato,Winter     ,73008.0,1109773.0,1521.4,11841897.6,25552.8,14.90944444
Bihar,2019,26.3,74,1195,Potato,Rabi       ,82888.0,1139389.0,1194.7,14236842.88,30668.56,13.67526316
Bihar,2019,26.3,74,1195,Potato,Winter     ,74181.0,1071615.0,1194.7,12741328.56,27446.97,14.46027778
Mizoram,2008,21.2,84,2874,Potato,Kharif     ,269.0,1569.0,1912.1,38477.76,24.21,5.286666667
Mizoram,2009,21.0,83,2782,Potato,Kharif     ,284.0,2235.0,2086.3,44252.88,48.28,7.766666667
Mizoram,2010,21.4,85,2947,Potato,Kharif     ,415.0,3610.0,2738.7,68935.65,99.6,6.7
Mizoram,2010,21.4,85,2947,Potato,Rabi       ,16.0,89.0,2738.7,2657.76,3.84,5.56
Mizoram,2011,21.1,84,2831,Potato,Kharif     ,319.0,2335.0,2439.340909,53438.88,105.27,5.87
Mizoram,2011,21.1,84,2831,Potato,Rabi       ,90.0,534.0,2439.340909,15076.8,29.7,5.865
Mizoram,2012,21.6,86,3024,Potato,Kharif     ,115.0,807.0,2050.2,17342.0,35.65,7.02
Mizoram,2012,21.6,86,3024,Potato,Rabi       ,171.0,633.0,2050.2,25786.8,53.01,6.02
Mizoram,2013,21.3,83,2752,Potato,Kharif     ,352.0,2962.0,1848.8,50860.48,95.04,7.01
Mizoram,2014,21.8,85,3107,Potato,Kharif     ,23.0,106.0,2029.9,3472.08,7.59,4.595
Mizoram,2014,21.8,85,3107,Potato,Rabi       ,181.0,1176.0,2029.9,27323.76,59.73,5.756666667
Mizoram,2015,21.5,84,2916,Potato,Kharif     ,6.0,6.0,2310.8,947.46,1.98,1.0
Mizoram,2015,21.5,84,2916,Potato,Rabi       ,350.0,2894.0,2310.8,55268.5,115.5,6.275
Mizoram,2016,22.0,86,3174,Potato,Kharif     ,106.0,437.0,2626.8,16244.5,37.1,3.75
Mizoram,2016,22.0,86,3174,Potato,Rabi       ,43.0,250.0,2626.8,6589.75,15.05,5.81
Mizoram,2017,21.7,84,2952,Potato,Kharif     ,58.0,313.0,3865.8,9131.52,22.04,3.28
Mizoram,2017,21.7,84,2952,Potato,Rabi       ,157.0,798.0,3865.8,24718.08,59.66,5.488
Mizoram,2018,22.2,87,3242,Potato,Kharif     ,61.0,253.0,1665.2,9894.2,21.35,3.94
Mizoram,2018,22.2,87,3242,Potato,Rabi       ,73.0,256.0,1665.2,11840.6,25.55,3.823333333
Mizoram,2019,21.9,85,3027,Potato,Kharif     ,53.0,177.0,2178.5,9103.28,19.61,4.245
Mizoram,2019,21.9,85,3027,Potato,Rabi       ,91.0,357.0,2178.5,15630.16,33.67,3.506666667
Odisha,2008,27.8,78,1542,Potato,Winter     ,7315.0,75577.0,1539.0,1046337.6,658.35,9.706896552
Odisha,2009,27.4,77,1467,Potato,Winter     ,7877.0,97000.0,1330.3,1227394.14,1339.09,11.02241379
Odisha,2010,28.1,79,1635,Potato,Winter     ,6528.0,76208.0,1291.9,1084366.08,1566.72,10.70074074
Odisha,2011,27.6,78,1518,Potato,Winter     ,5779.0,63010.0,1346.2,968098.08,1907.07,10.49888889
Odisha,2012,28.3,80,1707,Potato,Winter     ,5324.0,65017.0,1430.2,802859.2,1650.44,11.66964286
Odisha,2013,27.8,77,1502,Potato,Winter     ,6151.0,71342.0,1632.4,888757.99,1660.77,11.84296296
Odisha,2014,28.5,81,1780,Potato,Winter     ,8445.0,104081.0,1536.9,1274857.2,2786.85,12.0725
Odisha,2015,28.0,78,1575,Potato,Winter     ,5626.0,57236.0,1210.1,888401.66,1856.58,9.88962963
Odisha,2016,28.7,80,1664,Potato,Winter     ,6524.0,82158.0,1460.5,999803.0,2283.4,12.69703704
Odisha,2017,28.2,78,1547,Potato,Winter     ,3966.0,41812.0,1344.4,624407.04,1507.08,11.95545455
Odisha,2018,28.9,81,1742,Potato,Winter     ,4900.0,54455.0,1635.9,794780.0,1715.0,13.01730769
Odisha,2019,28.4,79,1637,Potato,Winter     ,4397.0,46961.0,1593.9,755228.72,1626.89,11.34730769
Jharkhand,2008,27.5,75,1382,Potato,Rabi       ,16032.93,107587.0,1295.2,2293350.307,1442.9637,5.73375
Jharkhand,2008,27.5,75,1382,Potato,Winter     ,21288.72,138075.0,1295.2,3045138.509,1915.9848,6.666190476
Jharkhand,2009,27.1,74,1307,Potato,Rabi       ,18429.0,128117.0,996.1,2871606.78,3132.93,6.558333333
Jharkhand,2009,27.1,74,1307,Potato,Winter     ,19997.0,134624.0,996.1,3115932.54,3399.49,6.710434783
Jharkhand,2010,27.8,76,1454,Potato,Rabi       ,18078.0,104669.0,694.6,3002936.58,4338.72,5.753333333
Jharkhand,2011,27.4,75,1357,Potato,Rabi       ,16213.0,119875.0,1374.7,2716001.76,5350.29,7.81625
Jharkhand,2011,27.4,75,1357,Potato,Winter     ,21703.0,186886.0,1374.7,3635686.56,7161.99,7.600909091
Jharkhand,2012,28.1,77,1524,Potato,Rabi       ,16873.0,128549.0,1102.0,2544448.4,5230.63,7.279583333
Jharkhand,2012,28.1,77,1524,Potato,Winter     ,23093.0,156202.0,1102.0,3482424.4,7158.83,6.298695652
Jharkhand,2013,27.7,74,1342,Potato,Rabi       ,17421.0,102216.0,1253.6,2517160.29,4703.67,6.32375
Jharkhand,2013,27.7,74,1342,Potato,Winter     ,22552.0,155407.0,1253.6,3258538.48,6089.04,7.315
Jharkhand,2014,28.4,78,1587,Potato,Rabi       ,16999.0,121786.0,1156.6,2566169.04,5609.67,7.075
Jharkhand,2014,28.4,78,1587,Potato,Winter     ,21548.0,157894.0,1156.6,3252886.08,7110.84,7.390869565
Jharkhand,2015,27.9,75,1426,Potato,Rabi       ,16418.0,100932.0,1085.6,2592566.38,5417.94,6.687391304
Jharkhand,2015,27.9,75,1426,Potato,Winter     ,22294.0,154432.0,1085.6,3520445.54,7357.02,7.95
Jharkhand,2016,28.6,77,1504,Potato,Rabi       ,24736.0,226561.0,1296.3,3790792.0,8657.6,10.60166667
Jharkhand,2016,28.6,77,1504,Potato,Winter     ,20926.0,166162.0,1296.3,3206909.5,7324.1,8.624285714
Himachal Pradesh,2008,16.7,67,1287,Potato,Kharif     ,7954.0,78928.0,1357.1,1137740.16,715.86,11.051
Himachal Pradesh,2008,16.7,67,1287,Potato,Rabi       ,3889.0,24702.0,1357.1,556282.56,350.01,4.299
Himachal Pradesh,2009,16.3,66,1192,Potato,Kharif     ,6436.0,64758.0,969.9,1002857.52,1094.12,11.582
Himachal Pradesh,2009,16.3,66,1192,Potato,Rabi       ,3406.0,23611.0,969.9,530722.92,579.02,4.67
Himachal Pradesh,2010,17.0,68,1354,Potato,Kharif     ,6411.0,64000.0,1319.8,1064931.21,1538.64,10.688
Himachal Pradesh,2010,17.0,68,1354,Potato,Rabi       ,3423.0,23328.0,1319.8,568594.53,821.52,4.835
Himachal Pradesh,2011,16.5,67,1247,Potato,Kharif     ,6423.0,63593.0,1108.3,1075980.96,2119.59,11.144
Himachal Pradesh,2011,16.5,67,1247,Potato,Rabi       ,3431.0,23799.0,1108.3,574761.12,1132.23,4.865
Himachal Pradesh,2012,17.2,69,1425,Potato,Kharif     ,6404.0,65510.0,1035.0,965723.2,1985.24,10.782
Himachal Pradesh,2012,17.2,69,1425,Potato,Rabi       ,3415.0,23797.0,1035.0,514982.0,1058.65,4.953
Himachal Pradesh,2013,16.7,66,1172,Potato,Kharif     ,6228.0,64123.0,1216.9,899883.72,1681.56,10.642
Himachal Pradesh,2013,16.7,66,1172,Potato,Rabi       ,3408.0,23871.0,1216.9,492421.92,920.16,4.882
Himachal Pradesh,2014,17.4,70,1502,Potato,Kharif     ,6548.0,65364.0,1019.9,988486.08,2160.84,10.461
Himachal Pradesh,2014,17.4,70,1502,Potato,Rabi       ,3551.0,23045.0,1019.9,536058.96,1171.83,4.698
Himachal Pradesh,2015,16.9,67,1317,Potato,Kharif     ,6475.0,58138.0,1223.2,1022467.25,2136.75,10.163
Himachal Pradesh,2015,16.9,67,1317,Potato,Rabi       ,3412.0,23371.0,1223.2,538788.92,1125.96,4.737
Himachal Pradesh,2016,17.6,68,1485,Potato,Kharif     ,6448.0,64460.0,1373.9,988156.0,2256.8,11.604
Himachal Pradesh,2016,17.6,68,1485,Potato,Rabi       ,3407.0,23691.0,1373.9,522122.75,1192.45,4.691
Himachal Pradesh,2017,17.1,67,1290,Potato,Kharif     ,6458.0,63460.0,1182.2,1016747.52,2454.04,10.488
Himachal Pradesh,2017,17.1,67,1290,Potato,Rabi       ,3413.0,24219.0,1182.2,537342.72,1296.94,5.426
Himachal Pradesh,2018,17.8,70,1567,Potato,Kharif     ,2900.0,21312.0,1052.2,470380.0,1015.0,5.96875
Himachal Pradesh,2018,17.8,70,1567,Potato,Rabi       ,7029.0,72777.0,1052.2,1140103.8,2460.15,9.303333333
Himachal Pradesh,2019,17.3,68,1362,Potato,Kharif     ,2970.0,24480.0,1217.7,510127.2,1098.9,7.22375
Himachal Pradesh,2019,17.3,68,1362,Potato,Rabi       ,7156.0,84443.0,1217.7,1229114.56,2647.72,10.83
Karnataka,2008,27.8,63,845,Potato,Kharif     ,67728.0,128436.0,1164.1,9687813.12,6095.52,2.449411765
Karnataka,2008,27.8,63,845,Potato,Rabi       ,6060.0,87080.0,1164.1,866822.4,545.4,15.515
Karnataka,2008,27.8,63,845,Potato,Summer     ,1907.0,30684.0,1164.1,272777.28,171.63,15.96333333
Karnataka,2009,27.3,62,782,Potato,Kharif     ,28305.0,175087.0,1321.0,4410485.1,4811.85,6.492666667
Karnataka,2009,27.3,62,782,Potato,Rabi       ,5890.0,86967.0,1321.0,917779.8,1001.3,15.23416667
Karnataka,2009,27.3,62,782,Potato,Summer     ,2913.0,46821.0,1321.0,453903.66,495.21,15.96166667
Karnataka,2010,28.1,64,917,Potato,Kharif     ,32843.0,249472.0,1317.7,5455550.73,7882.32,8.056875
Karnataka,2010,28.1,64,917,Potato,Rabi       ,5944.0,69194.0,1317.7,987357.84,1426.56,12.75454545
Karnataka,2010,28.1,64,917,Potato,Summer     ,1437.0,22093.0,1317.7,238700.07,344.88,15.26142857
Karnataka,2011,27.6,63,834,Potato,Kharif     ,30868.0,255098.0,1178.986364,5171007.36,10186.44,8.90875
Karnataka,2011,27.6,63,834,Potato,Rabi       ,6763.0,82152.0,1178.986364,1132937.76,2231.79,12.50666667
Karnataka,2011,27.6,63,834,Potato,Summer     ,737.0,10633.0,1178.986364,123462.24,243.21,14.4325
Karnataka,2012,28.2,65,972,Potato,Kharif     ,27314.0,174423.0,956.2,4118951.2,8467.34,7.302
Karnataka,2012,28.2,65,972,Potato,Rabi       ,6843.0,116214.0,956.2,1031924.4,2121.33,16.72363636
Karnataka,2012,28.2,65,972,Potato,Summer     ,729.0,15896.0,956.2,109933.2,225.99,21.82333333
Karnataka,2013,27.5,62,807,Potato,Kharif     ,29813.0,196133.0,1235.6,4307680.37,8049.51,7.544117647
Karnataka,2013,27.5,62,807,Potato,Rabi       ,7354.0,111892.0,1235.6,1062579.46,1985.58,15.11727273
